network_id,topology,n_nodes,n_edges,density,phi,computation_time,timestamp,tpm_rule,state
watts_strogatz_n7_k4_p0.3_20251206_205036_615977,watts_strogatz,7,28,0.6666666666666666,0.0,3.7062056064605713,2025-12-06T20:50:55.201153,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_617048,watts_strogatz,7,28,0.6666666666666666,0.0,3.721091508865357,2025-12-06T20:50:55.219607,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_618153,watts_strogatz,7,28,0.6666666666666666,0.0,3.716795444488525,2025-12-06T20:50:55.237405,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_618817,watts_strogatz,7,28,0.6666666666666666,0.0,3.7570254802703857,2025-12-06T20:50:55.255108,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_619330,watts_strogatz,7,28,0.6666666666666666,0.0,3.750355958938599,2025-12-06T20:50:55.272825,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_620390,watts_strogatz,7,28,0.6666666666666666,0.0,3.7082366943359375,2025-12-06T20:50:55.290560,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_619873,watts_strogatz,7,28,0.6666666666666666,0.0,3.742185592651367,2025-12-06T20:50:55.308240,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_621445,watts_strogatz,7,28,0.6666666666666666,0.0,3.672845363616944,2025-12-06T20:50:55.325974,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_620919,watts_strogatz,7,28,0.6666666666666666,0.0,3.846915483474731,2025-12-06T20:50:55.343785,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_621985,watts_strogatz,7,28,0.6666666666666666,0.0,3.445681571960449,2025-12-06T20:50:55.366268,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_622495,watts_strogatz,7,28,0.6666666666666666,0.0,3.511662483215332,2025-12-06T20:50:55.384733,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_623072,watts_strogatz,7,28,0.6666666666666666,0.0,3.5649189949035645,2025-12-06T20:50:55.408937,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_623593,watts_strogatz,7,28,0.6666666666666666,0.0,3.6011908054351807,2025-12-06T20:50:55.427496,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_624160,watts_strogatz,7,28,0.6666666666666666,0.0,3.5751004219055176,2025-12-06T20:50:55.445254,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_626869,watts_strogatz,7,28,0.6666666666666666,0.0,3.485301733016968,2025-12-06T20:50:55.464468,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_624719,watts_strogatz,7,28,0.6666666666666666,0.0,3.611274003982544,2025-12-06T20:50:55.482063,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_625827,watts_strogatz,7,28,0.6666666666666666,0.0,3.596501588821411,2025-12-06T20:50:55.499640,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_626337,watts_strogatz,7,28,0.6666666666666666,0.0,3.606306314468384,2025-12-06T20:50:55.517208,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_625239,watts_strogatz,7,28,0.6666666666666666,0.0,3.612157106399536,2025-12-06T20:50:55.534874,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_627472,watts_strogatz,7,28,0.6666666666666666,0.0,3.6462230682373047,2025-12-06T20:50:55.552500,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_628014,watts_strogatz,7,28,0.6666666666666666,0.0,3.5198495388031006,2025-12-06T20:50:55.570139,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_628521,watts_strogatz,7,28,0.6666666666666666,0.0,3.5046989917755127,2025-12-06T20:50:55.587783,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_629099,watts_strogatz,7,28,0.6666666666666666,0.0,3.518943548202514,2025-12-06T20:50:55.605481,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_629607,watts_strogatz,7,28,0.6666666666666666,0.0,3.507505178451538,2025-12-06T20:50:55.623102,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_630167,watts_strogatz,7,28,0.6666666666666666,0.0,3.506721258163452,2025-12-06T20:50:55.640966,and,[1 1 1 1 1 1 1]
watts_strogatz_n7_k4_p0.3_20251206_205036_630716,watts_strogatz,7,28,0.6666666666666666,0.0,3.5590062141418457,2025-12-06T20:50:55.658555,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_681858,barabasi_albert,7,12,0.2857142857142857,0.0,0.211888313293457,2025-12-06T20:50:56.819773,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_679050,barabasi_albert,7,12,0.2857142857142857,0.0,0.2144551277160644,2025-12-06T20:50:56.839967,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_676780,barabasi_albert,7,12,0.2857142857142857,0.0,0.2148127555847168,2025-12-06T20:50:56.860517,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_679750,barabasi_albert,7,12,0.2857142857142857,0.0,0.2189905643463134,2025-12-06T20:50:56.878482,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_677976,barabasi_albert,7,12,0.2857142857142857,0.0,0.2195901870727539,2025-12-06T20:50:56.896440,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_678469,barabasi_albert,7,12,0.2857142857142857,0.0,0.2195186614990234,2025-12-06T20:50:56.914589,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_681323,barabasi_albert,7,12,0.2857142857142857,0.0,0.2193658351898193,2025-12-06T20:50:56.932502,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_680273,barabasi_albert,7,12,0.2857142857142857,0.0,0.2218477725982666,2025-12-06T20:50:56.950478,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_680832,barabasi_albert,7,12,0.2857142857142857,0.0,0.2242274284362793,2025-12-06T20:50:56.968966,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_682337,barabasi_albert,7,12,0.2857142857142857,0.0,0.2421512603759765,2025-12-06T20:50:56.986686,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_677417,barabasi_albert,7,12,0.2857142857142857,0.0,0.2446362972259521,2025-12-06T20:50:57.004706,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_682848,barabasi_albert,7,12,0.2857142857142857,0.0,0.20941162109375,2025-12-06T20:50:57.022767,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_683836,barabasi_albert,7,12,0.2857142857142857,0.0,0.2075326442718505,2025-12-06T20:50:57.040605,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_683322,barabasi_albert,7,12,0.2857142857142857,0.0,0.2080893516540527,2025-12-06T20:50:57.058493,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_684309,barabasi_albert,7,12,0.2857142857142857,0.0,0.2177863121032714,2025-12-06T20:50:57.076289,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_684844,barabasi_albert,7,12,0.2857142857142857,0.0,0.2183856964111328,2025-12-06T20:50:57.094073,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_685841,barabasi_albert,7,12,0.2857142857142857,0.0,0.2180778980255127,2025-12-06T20:50:57.112261,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_685315,barabasi_albert,7,12,0.2857142857142857,0.0,0.2185118198394775,2025-12-06T20:50:57.130364,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_686306,barabasi_albert,7,12,0.2857142857142857,0.0,0.2176630496978759,2025-12-06T20:50:57.148209,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_686849,barabasi_albert,7,12,0.2857142857142857,0.0,0.2206580638885498,2025-12-06T20:50:57.166690,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_687321,barabasi_albert,7,12,0.2857142857142857,0.0,0.2192053794860839,2025-12-06T20:50:57.186600,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_687833,barabasi_albert,7,12,0.2857142857142857,0.0,0.2215707302093505,2025-12-06T20:50:57.206280,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_689289,barabasi_albert,7,12,0.2857142857142857,0.0,0.20709228515625,2025-12-06T20:50:57.224707,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_688830,barabasi_albert,7,12,0.2857142857142857,0.0,0.2082908153533935,2025-12-06T20:50:57.242557,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_688297,barabasi_albert,7,12,0.2857142857142857,0.0,0.209205150604248,2025-12-06T20:50:57.260244,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_689810,barabasi_albert,7,12,0.2857142857142857,0.0,0.2177865505218505,2025-12-06T20:50:57.277993,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_690406,barabasi_albert,7,12,0.2857142857142857,0.0,0.2183849811553955,2025-12-06T20:50:57.295631,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_691360,barabasi_albert,7,12,0.2857142857142857,0.0,0.2184212207794189,2025-12-06T20:50:57.313280,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_690903,barabasi_albert,7,12,0.2857142857142857,0.0,0.2185480594635009,2025-12-06T20:50:57.336591,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_691857,barabasi_albert,7,12,0.2857142857142857,0.0,0.218595266342163,2025-12-06T20:50:57.359585,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_692322,barabasi_albert,7,12,0.2857142857142857,0.0,0.2255477905273437,2025-12-06T20:50:57.380030,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_692820,barabasi_albert,7,12,0.2857142857142857,0.0,0.2202644348144531,2025-12-06T20:50:57.400186,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_693287,barabasi_albert,7,12,0.2857142857142857,0.0,0.2210819721221923,2025-12-06T20:50:57.418844,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_693816,barabasi_albert,7,12,0.2857142857142857,0.0,0.2084040641784668,2025-12-06T20:50:57.436998,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_694801,barabasi_albert,7,12,0.2857142857142857,0.0,0.2085564136505127,2025-12-06T20:50:57.463180,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_694286,barabasi_albert,7,12,0.2857142857142857,0.0,0.2096951007843017,2025-12-06T20:50:57.482822,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_696764,barabasi_albert,7,12,0.2857142857142857,0.0,0.2159197330474853,2025-12-06T20:50:57.500565,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_695265,barabasi_albert,7,12,0.2857142857142857,0.0,0.2178699970245361,2025-12-06T20:50:57.518378,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_695779,barabasi_albert,7,12,0.2857142857142857,0.0,0.2178237438201904,2025-12-06T20:50:57.536250,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_696245,barabasi_albert,7,12,0.2857142857142857,0.0,0.21807861328125,2025-12-06T20:50:57.555908,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_697233,barabasi_albert,7,12,0.2857142857142857,0.0,0.2185618877410888,2025-12-06T20:50:57.575653,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_697752,barabasi_albert,7,12,0.2857142857142857,0.0,0.2176172733306884,2025-12-06T20:50:57.594479,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_698220,barabasi_albert,7,12,0.2857142857142857,0.0,0.2183520793914795,2025-12-06T20:50:57.612527,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_698741,barabasi_albert,7,12,0.2857142857142857,0.0,0.2220077514648437,2025-12-06T20:50:57.630352,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_699721,barabasi_albert,7,12,0.2857142857142857,0.0,0.2147941589355468,2025-12-06T20:50:57.648208,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_700281,barabasi_albert,7,12,0.2857142857142857,0.0,0.2172024250030517,2025-12-06T20:50:57.666314,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_699206,barabasi_albert,7,12,0.2857142857142857,0.0,0.2195444107055664,2025-12-06T20:50:57.684091,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_700806,barabasi_albert,7,12,0.2857142857142857,0.0,0.214127779006958,2025-12-06T20:50:57.701885,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_701293,barabasi_albert,7,12,0.2857142857142857,0.0,0.2152304649353027,2025-12-06T20:50:57.719647,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m1_20251206_205055_701817,barabasi_albert,7,12,0.2857142857142857,0.0,0.2164981365203857,2025-12-06T20:50:57.738450,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_761294,barabasi_albert,7,20,0.4761904761904761,0.0,1.5162510871887207,2025-12-06T20:51:05.729565,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_760218,barabasi_albert,7,20,0.4761904761904761,0.0,1.519176006317139,2025-12-06T20:51:05.749910,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_761864,barabasi_albert,7,20,0.4761904761904761,0.0,1.5220093727111816,2025-12-06T20:51:05.770109,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_763654,barabasi_albert,7,20,0.4761904761904761,0.0,1.5534920692443848,2025-12-06T20:51:05.788390,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_762943,barabasi_albert,7,20,0.4761904761904761,0.0,1.5593760013580322,2025-12-06T20:51:05.806542,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_762400,barabasi_albert,7,20,0.4761904761904761,0.0,1.5624394416809082,2025-12-06T20:51:05.824624,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_759687,barabasi_albert,7,20,0.4761904761904761,0.0,1.5750901699066162,2025-12-06T20:51:05.842833,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_758324,barabasi_albert,7,20,0.4761904761904761,0.0,1.580960035324097,2025-12-06T20:51:05.860858,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_764182,barabasi_albert,7,20,0.4761904761904761,0.0,1.583679437637329,2025-12-06T20:51:05.878774,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_760784,barabasi_albert,7,20,0.4761904761904761,0.0,1.5859074592590332,2025-12-06T20:51:05.896602,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_759121,barabasi_albert,7,20,0.4761904761904761,0.0,1.5887274742126465,2025-12-06T20:51:05.914513,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_764734,barabasi_albert,7,20,0.4761904761904761,0.0,1.516101360321045,2025-12-06T20:51:05.932450,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_765229,barabasi_albert,7,20,0.4761904761904761,0.0,1.518904685974121,2025-12-06T20:51:05.950454,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_765769,barabasi_albert,7,20,0.4761904761904761,0.0,1.5699944496154783,2025-12-06T20:51:05.968438,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_766263,barabasi_albert,7,20,0.4761904761904761,0.0,1.561182737350464,2025-12-06T20:51:05.986349,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_766885,barabasi_albert,7,20,0.4761904761904761,0.0,1.5532333850860596,2025-12-06T20:51:06.004330,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_768405,barabasi_albert,7,20,0.4761904761904761,0.0,1.551051378250122,2025-12-06T20:51:06.022157,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_769404,barabasi_albert,7,20,0.4761904761904761,0.0,1.56996488571167,2025-12-06T20:51:06.039940,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_767396,barabasi_albert,7,20,0.4761904761904761,0.0,1.5965070724487305,2025-12-06T20:51:06.057713,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_768921,barabasi_albert,7,20,0.4761904761904761,0.0,1.5768678188323977,2025-12-06T20:51:06.075737,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_769952,barabasi_albert,7,20,0.4761904761904761,0.0,1.5750808715820312,2025-12-06T20:51:06.093655,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_767932,barabasi_albert,7,20,0.4761904761904761,0.0,1.5925490856170654,2025-12-06T20:51:06.111646,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_770946,barabasi_albert,7,20,0.4761904761904761,0.0,1.5152912139892578,2025-12-06T20:51:06.129561,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_770424,barabasi_albert,7,20,0.4761904761904761,0.0,1.576225757598877,2025-12-06T20:51:06.147460,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_771927,barabasi_albert,7,20,0.4761904761904761,0.0,1.503669500350952,2025-12-06T20:51:06.165346,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_771414,barabasi_albert,7,20,0.4761904761904761,0.0,1.5741324424743652,2025-12-06T20:51:06.183448,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_774025,barabasi_albert,7,20,0.4761904761904761,0.0,1.5103318691253662,2025-12-06T20:51:06.201476,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_772415,barabasi_albert,7,20,0.4761904761904761,0.0,1.57128643989563,2025-12-06T20:51:06.219470,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_773015,barabasi_albert,7,20,0.4761904761904761,0.0,1.5748212337493896,2025-12-06T20:51:06.237619,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_773484,barabasi_albert,7,20,0.4761904761904761,0.0,1.5774962902069092,2025-12-06T20:51:06.259084,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_774488,barabasi_albert,7,20,0.4761904761904761,0.0,1.5749285221099854,2025-12-06T20:51:06.282801,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_775039,barabasi_albert,7,20,0.4761904761904761,0.0,1.5733590126037598,2025-12-06T20:51:06.301094,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_775519,barabasi_albert,7,20,0.4761904761904761,0.0,1.5750980377197266,2025-12-06T20:51:06.319022,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_776065,barabasi_albert,7,20,0.4761904761904761,0.0,1.6577906608581543,2025-12-06T20:51:06.336884,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_778139,barabasi_albert,7,20,0.4761904761904761,0.0,1.5793278217315674,2025-12-06T20:51:06.354621,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_777099,barabasi_albert,7,20,0.4761904761904761,0.0,1.6753807067871094,2025-12-06T20:51:06.372396,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_779156,barabasi_albert,7,20,0.4761904761904761,0.0,1.5983338356018066,2025-12-06T20:51:06.390176,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_776553,barabasi_albert,7,20,0.4761904761904761,0.0,1.7075884342193604,2025-12-06T20:51:06.408026,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_778636,barabasi_albert,7,20,0.4761904761904761,0.0,1.6913411617279053,2025-12-06T20:51:06.426006,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_777591,barabasi_albert,7,20,0.4761904761904761,0.0,1.725210666656494,2025-12-06T20:51:06.444033,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_780164,barabasi_albert,7,20,0.4761904761904761,0.0,1.6790432929992676,2025-12-06T20:51:06.462122,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_780669,barabasi_albert,7,20,0.4761904761904761,0.0,1.6807150840759275,2025-12-06T20:51:06.480112,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_779672,barabasi_albert,7,20,0.4761904761904761,0.0,1.6977925300598145,2025-12-06T20:51:06.499782,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_781160,barabasi_albert,7,20,0.4761904761904761,0.0,1.7016115188598633,2025-12-06T20:51:06.517706,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_782173,barabasi_albert,7,20,0.4761904761904761,0.0,1.5264577865600586,2025-12-06T20:51:06.535653,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_781677,barabasi_albert,7,20,0.4761904761904761,0.0,1.5788097381591797,2025-12-06T20:51:06.553531,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_782839,barabasi_albert,7,20,0.4761904761904761,0.0,1.5281040668487549,2025-12-06T20:51:06.571520,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_783330,barabasi_albert,7,20,0.4761904761904761,0.0,1.5235369205474854,2025-12-06T20:51:06.589513,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_783852,barabasi_albert,7,20,0.4761904761904761,0.0,1.533561944961548,2025-12-06T20:51:06.607505,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m2_20251206_205057_784322,barabasi_albert,7,20,0.4761904761904761,0.0,1.5292580127716064,2025-12-06T20:51:06.625413,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_648853,barabasi_albert,7,24,0.5714285714285714,0.0,2.8029258251190186,2025-12-06T20:51:21.518327,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_644291,barabasi_albert,7,24,0.5714285714285714,0.0,2.830664873123169,2025-12-06T20:51:21.539518,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_647075,barabasi_albert,7,24,0.5714285714285714,0.0,2.8819360733032227,2025-12-06T20:51:21.567415,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_646486,barabasi_albert,7,24,0.5714285714285714,0.0,2.9216439723968506,2025-12-06T20:51:21.585478,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_645987,barabasi_albert,7,24,0.5714285714285714,0.0,2.94683051109314,2025-12-06T20:51:21.603513,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_644880,barabasi_albert,7,24,0.5714285714285714,0.0,2.948690891265869,2025-12-06T20:51:21.621700,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_649360,barabasi_albert,7,24,0.5714285714285714,0.0,2.9483449459075928,2025-12-06T20:51:21.639863,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_643634,barabasi_albert,7,24,0.5714285714285714,0.0,2.962104320526123,2025-12-06T20:51:21.658160,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_645405,barabasi_albert,7,24,0.5714285714285714,0.0,2.9636964797973637,2025-12-06T20:51:21.676160,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_648284,barabasi_albert,7,24,0.5714285714285714,0.0,2.971168279647827,2025-12-06T20:51:21.694446,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_647572,barabasi_albert,7,24,0.5714285714285714,0.0,2.979134559631348,2025-12-06T20:51:21.721587,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_649901,barabasi_albert,7,24,0.5714285714285714,0.0,2.8196303844451904,2025-12-06T20:51:21.740262,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_650390,barabasi_albert,7,24,0.5714285714285714,0.0,2.840506076812744,2025-12-06T20:51:21.758234,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_650931,barabasi_albert,7,24,0.5714285714285714,0.0,2.894932508468628,2025-12-06T20:51:21.776083,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_654098,barabasi_albert,7,24,0.5714285714285714,0.0,2.8952434062957764,2025-12-06T20:51:21.793956,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_651414,barabasi_albert,7,24,0.5714285714285714,0.0,2.965834140777588,2025-12-06T20:51:21.811824,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_653043,barabasi_albert,7,24,0.5714285714285714,0.0,2.9593307971954346,2025-12-06T20:51:21.829770,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_653528,barabasi_albert,7,24,0.5714285714285714,0.0,2.963860273361206,2025-12-06T20:51:21.847600,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_651979,barabasi_albert,7,24,0.5714285714285714,0.0,2.984565258026123,2025-12-06T20:51:21.865501,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_652461,barabasi_albert,7,24,0.5714285714285714,0.0,2.983443260192871,2025-12-06T20:51:21.883660,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_654596,barabasi_albert,7,24,0.5714285714285714,0.0,2.9756522178649902,2025-12-06T20:51:21.901803,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_655133,barabasi_albert,7,24,0.5714285714285714,0.0,2.970994472503662,2025-12-06T20:51:21.919853,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_655638,barabasi_albert,7,24,0.5714285714285714,0.0,2.90193510055542,2025-12-06T20:51:21.938293,and,[1 1 1 1 1 1 1]
barabasi_albert_n7_m3_20251206_205106_656144,barabasi_albert,7,24,0.5714285714285714,0.0,2.8841726779937744,2025-12-06T20:51:21.956586,and,[1 1 1 1 1 1 1]
